year_month,district,okrug,official_secondary_sqm,official_newbuild_sqm,official_rent_sqm,secondary_mom_change_pct,cbr_key_rate_pct,avg_mortgage_rate_pct,n_listings_ours,our_avg_price_all,diff_vs_official_pct,is_new_moscow
2021-08-01,Tverskoy,CAO,629200,665200,2622,1.8,8.5,11.0,7,478357.0,-24.0,False
2021-08-01,Tyoply Stan,YuZAO,282600,320300,1178,4.14,8.5,11.0,5,201660.0,-28.6,False
2021-08-01,Veshnyaki,VAO,228200,260400,951,4.89,8.5,11.0,2,133100.0,-41.7,False
2021-08-01,Vnukovo,ZAO,249800,285300,1041,-0.5,8.5,11.0,5,136080.0,-45.5,False
2021-08-01,Vnukovskoye,NAO,190800,203400,795,4.24,8.5,11.0,6,100800.0,-47.2,True
2021-08-01,Voronovskoye,TAO,96500,108600,402,0.14,8.5,11.0,5,49720.0,-48.5,True
2021-08-01,Voskresenskoye,NAO,185200,207500,772,4.58,8.5,11.0,5,87800.0,-52.6,True
2021-08-01,Vostochnoye Izmaylovo,VAO,239900,269700,1000,-2.71,8.5,11.0,3,152367.0,-36.5,False
2021-08-01,Vostochny,VAO,204000,230200,850,2.51,8.5,11.0,7,122057.0,-40.2,False
2021-08-01,Voykovsky,SAO,268400,305600,1118,2.36,8.5,11.0,9,226800.0,-15.5,False
2021-08-01,Yakimanka,CAO,582200,636200,2426,-4.23,8.5,11.0,2,520050.0,-10.7,False
2021-08-01,Yaroslavsky,SVAO,219500,246700,915,-2.46,8.5,11.0,7,130043.0,-40.8,False
2021-08-01,Yasenevo,YuZAO,307100,348100,1280,3.56,8.5,11.0,5,238060.0,-22.5,False
2021-08-01,Yuzhnoye Butovo,YuZAO,259300,291100,1080,0.22,8.5,11.0,5,139700.0,-46.1,False
2021-08-01,Yuzhnoye Medvedkovo,SVAO,236100,249800,984,-1.25,8.5,11.0,5,147860.0,-37.4,False
2021-08-01,Yuzhnoye Tushino,SZAO,294400,342500,1226,6.5,8.5,11.0,3,224700.0,-23.7,False
2021-08-01,Zamoskvorechye,CAO,525200,597000,2188,-2.36,8.5,11.0,3,500467.0,-4.7,False
2021-08-01,Zapadnoye Degunino,SAO,226400,256200,943,-1.26,8.5,11.0,2,106300.0,-53.0,False
2021-08-01,Zelenograd,ZelAO,162100,173300,676,5.73,8.5,11.0,3,81633.0,-49.6,True
2021-08-01,Zyablikovo,YuAO,215700,233000,899,-2.66,8.5,11.0,7,132814.0,-38.4,False
2021-08-01,Zyuzino,YuZAO,320200,362800,1334,3.57,8.5,11.0,4,193175.0,-39.7,False
2021-09-01,Aeroport,SAO,303200,324100,1263,-2.33,8.5,11.0,4,218625.0,-27.9,False
2021-09-01,Akademichesky,YuZAO,357600,396900,1490,-4.97,8.5,11.0,8,218063.0,-39.0,False
2021-09-01,Alekseevsky,SVAO,296800,327300,1237,4.06,8.5,11.0,5,190860.0,-35.7,False
2021-09-01,Altufyevsky,SVAO,222000,239200,925,-2.49,8.5,11.0,4,136000.0,-38.7,False
2021-09-01,Arbat,CAO,635900,690500,2650,-0.74,8.5,11.0,9,444689.0,-30.1,False
2021-09-01,Babushkinsky,SVAO,252800,283000,1053,0.98,8.5,11.0,2,174750.0,-30.9,False
2021-09-01,Basmanny,CAO,498100,518700,2075,-0.53,8.5,11.0,5,308160.0,-38.1,False
2021-09-01,Begovoy,SAO,330800,346300,1378,1.36,8.5,11.0,8,233775.0,-29.3,False
2021-09-01,Beskudnikovsky,SAO,238800,270500,995,7.79,8.5,11.0,9,142456.0,-40.3,False
2021-09-01,Bibirevo,SVAO,233700,257400,974,-0.35,8.5,11.0,5,149140.0,-36.2,False
2021-09-01,Biryulyovo Vostochnoye,YuAO,221500,233100,923,8.11,8.5,11.0,6,124417.0,-43.8,False
2021-09-01,Biryulyovo Zapadnoye,YuAO,202400,228700,843,-1.54,8.5,11.0,5,126540.0,-37.5,False
2021-09-01,Bogorodskoye,VAO,244800,268500,1020,-0.4,8.5,11.0,3,152433.0,-37.7,False
2021-09-01,Brateyevo,YuAO,221700,247700,924,1.37,8.5,11.0,2,129550.0,-41.6,False
2021-09-01,Butyrsky,SVAO,274400,293900,1143,-3.79,8.5,11.0,5,194420.0,-29.1,False
2021-09-01,Chertanovo Severnoye,YuAO,236500,259500,985,1.32,8.5,11.0,7,180043.0,-23.9,False
2021-09-01,Chertanovo Tsentralnoye,YuAO,235600,255900,982,2.69,8.5,11.0,7,120114.0,-49.0,False
2021-09-01,Chertanovo Yuzhnoye,YuAO,219700,246000,915,2.84,8.5,11.0,3,151033.0,-31.3,False
2021-09-01,Cheryomushki,YuZAO,341600,384600,1423,0.69,8.5,11.0,6,255050.0,-25.3,False
2021-09-01,Danilovsky,YuAO,305600,351600,1273,0.41,8.5,11.0,4,173225.0,-43.3,False
2021-09-01,Desyonovskoye,NAO,182200,191500,759,0.78,8.5,11.0,5,98980.0,-45.7,True
2021-09-01,Dmitrovsky,SAO,224200,245900,934,-1.28,8.5,11.0,4,161150.0,-28.1,False
2021-09-01,Donskoy,YuAO,330000,378300,1375,4.4,8.5,11.0,6,238133.0,-27.8,False
2021-09-01,Dorogomilovo,ZAO,476100,532300,1984,-2.03,8.5,11.0,3,315233.0,-33.8,False
2021-09-01,Fili-Davydkovo,ZAO,374200,404800,1559,-0.84,8.5,11.0,5,277640.0,-25.8,False
2021-09-01,Filimonkovskoye,NAO,155500,169200,648,-3.64,8.5,11.0,6,88433.0,-43.1,True
2021-09-01,Filyovsky Park,ZAO,382400,416000,1593,-1.39,8.5,11.0,1,297800.0,-22.1,False
2021-09-01,Gagarinsky,YuZAO,423000,455500,1763,7.02,8.5,11.0,10,275500.0,-34.9,False
2021-09-01,Golovinsky,SAO,247800,275900,1033,-2.15,8.5,11.0,10,172620.0,-30.3,False
2021-09-01,Golyanovo,VAO,230800,259700,962,4.98,8.5,11.0,2,144000.0,-37.6,False
2021-09-01,Ivanovskoye,VAO,239100,268600,996,3.24,8.5,11.0,3,151600.0,-36.6,False
2021-09-01,Izmaylovo,VAO,273700,295400,1140,1.15,8.5,11.0,6,183317.0,-33.0,False
2021-09-01,Khamovniki,CAO,645400,699000,2689,-2.09,8.5,11.0,4,492025.0,-23.8,False
2021-09-01,Khoroshyovo-Mnyovniki,SZAO,344400,366900,1435,1.74,8.5,11.0,2,235450.0,-31.6,False
2021-09-01,Khoroshyovsky,SAO,350900,387700,1462,4.57,8.5,11.0,5,243360.0,-30.6,False
2021-09-01,Khovrino,SAO,230400,253100,960,-3.26,8.5,11.0,5,132560.0,-42.5,False
2021-09-01,Kievsky,TAO,98900,110500,412,2.57,8.5,11.0,4,53975.0,-45.4,True
2021-09-01,Klyonovskoye,TAO,94400,104200,393,-1.24,8.5,11.0,6,52117.0,-44.8,True
2021-09-01,Kokoshkino,NAO,152300,167100,635,-0.68,8.5,11.0,6,80133.0,-47.4,True
2021-09-01,Konkovo,YuZAO,322700,369400,1345,3.79,8.5,11.0,3,228400.0,-29.2,False
2021-09-01,Koptevo,SAO,255600,293600,1065,-1.89,8.5,11.0,3,142400.0,-44.3,False
2021-09-01,Kosino-Ukhtomsky,VAO,206300,216500,860,-7.39,8.5,11.0,5,134540.0,-34.8,False
2021-09-01,Kotlovka,YuZAO,335000,379100,1396,0.85,8.5,11.0,10,224480.0,-33.0,False
2021-09-01,Krasnopakhorskoye,TAO,112100,126900,467,-0.17,8.5,11.0,5,51300.0,-54.2,True
2021-09-01,Krasnoselsky,CAO,464800,516900,1937,1.13,8.5,11.0,6,343367.0,-26.1,False
2021-09-01,Krylatskoye,SZAO,382200,417100,1593,-4.09,8.5,11.0,4,210725.0,-44.9,False
2021-09-01,Kuntsevo,ZAO,338900,374400,1412,7.03,8.5,11.0,4,240075.0,-29.2,False
2021-09-01,Kurkino,SZAO,325300,342200,1355,2.73,8.5,11.0,8,201400.0,-38.1,False
2021-09-01,Levoberezhny,SAO,250200,267500,1042,2.31,8.5,11.0,2,126300.0,-49.5,False
2021-09-01,Lianozovo,SVAO,232300,263100,968,4.92,8.5,11.0,4,136300.0,-41.3,False
2021-09-01,Lomonosovsky,YuZAO,400600,444900,1669,-2.04,8.5,11.0,5,341140.0,-14.8,False
2021-09-01,Losinoostrovsky,SVAO,249000,266800,1037,8.37,8.5,11.0,3,125867.0,-49.5,False
2021-09-01,Marfino,SVAO,258700,299700,1078,7.05,8.5,11.0,2,142950.0,-44.7,False
2021-09-01,Marushkinskoye,NAO,149000,162700,621,3.19,8.5,11.0,7,81614.0,-45.2,True
2021-09-01,Maryina Roshcha,SVAO,280700,295400,1170,0.17,8.5,11.0,4,205375.0,-26.8,False
2021-09-01,Meshchansky,CAO,462700,510700,1928,-3.71,8.5,11.0,4,414125.0,-10.5,False
2021-09-01,Metrogorodok,VAO,217200,231900,905,-1.83,8.5,11.0,5,164100.0,-24.4,False
2021-09-01,Mikhaylovo-Yartsevskoye,TAO,96800,106000,403,-4.12,8.5,11.0,9,55911.0,-42.2,True
2021-09-01,Mitino,SZAO,280600,307900,1169,3.53,8.5,11.0,6,156933.0,-44.1,False
2021-09-01,Molzhaninovsky,SAO,206500,232100,860,3.32,8.5,11.0,7,97157.0,-53.0,False
2021-09-01,Moskovsky,NAO,193600,213500,807,1.36,8.5,11.0,6,85983.0,-55.6,True
2021-09-01,Moskvorechye-Saburovo,YuAO,238400,263200,993,3.8,8.5,11.0,6,131883.0,-44.7,False
2021-09-01,Mosrentgen,NAO,189100,209800,788,-0.95,8.5,11.0,6,146283.0,-22.6,True
2021-09-01,Mozhaysky,ZAO,308300,326400,1285,1.78,8.5,11.0,1,125800.0,-59.2,False
2021-09-01,Nagatino-Sadovniki,YuAO,269500,291800,1123,1.67,8.5,11.0,8,174088.0,-35.4,False
2021-09-01,Nagatinsky Zaton,YuAO,290700,322600,1211,4.75,8.5,11.0,4,168225.0,-42.1,False
2021-09-01,Nagorny,YuAO,273100,293000,1138,5.36,8.5,11.0,6,195000.0,-28.6,False
2021-09-01,Novo-Peredelkino,ZAO,255600,276200,1065,-0.84,8.5,11.0,4,133550.0,-47.8,False
2021-09-01,Novofyodorovskoye,TAO,88800,101900,370,-3.05,8.5,11.0,4,50875.0,-42.7,True
2021-09-01,Novogireyevo,VAO,250300,274800,1043,8.16,8.5,11.0,8,147950.0,-40.9,False
2021-09-01,Novokosino,VAO,232800,263900,970,-1.02,8.5,11.0,4,132775.0,-43.0,False
2021-09-01,Obruchevsky,YuZAO,339300,383000,1414,0.77,8.5,11.0,5,236260.0,-30.4,False
2021-09-01,Ochakovo-Matveyevskoye,ZAO,305200,325900,1272,-4.22,8.5,11.0,3,171800.0,-43.7,False
2021-09-01,Orekhovo-Borisovo Severnoye,YuAO,222700,240100,928,3.26,8.5,11.0,3,115667.0,-48.1,False
2021-09-01,Orekhovo-Borisovo Yuzhnoye,YuAO,224200,261900,934,1.1,8.5,11.0,5,133520.0,-40.4,False
2021-09-01,Ostankinsky,SVAO,308100,322800,1284,5.69,8.5,11.0,2,225750.0,-26.7,False
2021-09-01,Otradnoye,SVAO,251600,269600,1048,-3.6,8.5,11.0,10,138050.0,-45.1,False
2021-09-01,Perovo,VAO,237800,261100,991,-0.86,8.5,11.0,9,193467.0,-18.6,False
2021-09-01,Pervomayskoye,TAO,104600,115500,436,0.16,8.5,11.0,4,50125.0,-52.1,True
2021-09-01,Pokrovskoye-Streshnevo,SZAO,297500,318400,1240,1.27,8.5,11.0,4,185300.0,-37.7,False
2021-09-01,Preobrazhenskoye,VAO,273600,291100,1140,4.05,8.5,11.0,4,232575.0,-15.0,False
2021-09-01,Presnensky,CAO,611900,657100,2549,9.92,8.5,11.0,1,578400.0,-5.5,False
2021-09-01,Prospekt Vernadskogo,ZAO,411300,455900,1714,-3.2,8.5,11.0,9,325700.0,-20.8,False
2021-09-01,Ramenki,ZAO,441000,470500,1838,7.92,8.5,11.0,4,248775.0,-43.6,False
2021-09-01,Rogovskoye,TAO,94400,100600,393,6.14,8.5,11.0,1,51000.0,-46.0,True
2021-09-01,Rostokino,SVAO,256100,289500,1067,2.94,8.5,11.0,3,143633.0,-43.9,False
2021-09-01,Ryazanovskoye,NAO,154600,166400,644,5.78,8.5,11.0,6,75417.0,-51.2,True
2021-09-01,Savyolovsky,SAO,322200,353600,1342,1.09,8.5,11.0,4,184000.0,-42.9,False
2021-09-01,Severnoye Butovo,YuZAO,287000,321100,1196,4.52,8.5,11.0,3,160467.0,-44.1,False
2021-09-01,Severnoye Izmaylovo,VAO,245000,262300,1021,-1.27,8.5,11.0,7,187886.0,-23.3,False
2021-09-01,Severnoye Medvedkovo,SVAO,256100,273100,1067,6.22,8.5,11.0,5,127100.0,-50.4,False
2021-09-01,Severnoye Tushino,SZAO,273900,296000,1141,0.28,8.5,11.0,3,176533.0,-35.5,False
2021-09-01,Severny,SVAO,220400,238700,918,5.63,8.5,11.0,7,110029.0,-50.1,False
2021-09-01,Shchapovskoye,TAO,98900,108700,412,-0.41,8.5,11.0,6,51700.0,-47.7,True
2021-09-01,Shcherbinka,NAO,174000,196200,725,-4.62,8.5,11.0,6,96667.0,-44.4,True
2021-09-01,Shchukino,SZAO,346300,406800,1443,-0.68,8.5,11.0,4,270075.0,-22.0,False
2021-09-01,Sokol,SAO,328600,369800,1369,2.96,8.5,11.0,4,270775.0,-17.6,False
2021-09-01,Sokolinaya Gora,VAO,250900,274100,1046,0.76,8.5,11.0,5,157840.0,-37.1,False
2021-09-01,Sokolniki,VAO,297500,339600,1240,2.85,8.5,11.0,3,184400.0,-38.0,False
2021-09-01,Solntsevo,ZAO,278400,309600,1160,1.32,8.5,11.0,5,173020.0,-37.9,False
2021-09-01,Sosenskoye,NAO,182800,199000,762,-5.47,8.5,11.0,4,88850.0,-51.4,True
2021-09-01,Strogino,SZAO,345100,384100,1438,-1.22,8.5,11.0,7,234057.0,-32.2,False
2021-09-01,Sviblovo,SVAO,252500,282000,1052,5.96,8.5,11.0,4,182450.0,-27.7,False
2021-09-01,Tagansky,CAO,499500,558400,2081,4.82,8.5,11.0,3,249933.0,-50.0,False
2021-09-01,Timiryazevsky,SAO,285500,319800,1189,-0.83,8.5,11.0,3,196633.0,-31.1,False
2021-09-01,Troitsk,TAO,124300,133400,518,-3.53,8.5,11.0,4,81750.0,-34.2,True
2021-09-01,Troparyovo-Nikulino,ZAO,371600,409400,1548,6.77,8.5,11.0,5,184460.0,-50.4,False
2021-09-01,Tsaritsyno,YuAO,243600,266500,1015,8.64,8.5,11.0,6,122750.0,-49.6,False
2021-09-01,Tverskoy,CAO,594000,683800,2475,-5.6,8.5,11.0,6,472500.0,-20.5,False
2021-09-01,Tyoply Stan,YuZAO,294300,329800,1226,4.15,8.5,11.0,5,159520.0,-45.8,False
2021-09-01,Veshnyaki,VAO,214800,234900,895,-5.91,8.5,11.0,6,136683.0,-36.4,False
2021-09-01,Vnukovo,ZAO,246300,267500,1026,-1.41,8.5,11.0,3,134067.0,-45.6,False
2021-09-01,Vnukovskoye,NAO,193600,209400,807,1.48,8.5,11.0,4,109600.0,-43.4,True
2021-09-01,Voronovskoye,TAO,99000,105300,413,2.59,8.5,11.0,11,51891.0,-47.6,True
2021-09-01,Voskresenskoye,NAO,178100,199500,742,-3.83,8.5,11.0,4,91525.0,-48.6,True
2021-09-01,Vostochnoye Izmaylovo,VAO,233800,262300,974,-2.53,8.5,11.0,2,159750.0,-31.7,False
2021-09-01,Vostochny,VAO,201700,224300,840,-1.13,8.5,11.0,4,148900.0,-26.2,False
2021-09-01,Voykovsky,SAO,271700,293300,1132,1.26,8.5,11.0,5,211980.0,-22.0,False
2021-09-01,Yakimanka,CAO,589100,666200,2455,1.2,8.5,11.0,4,452200.0,-23.2,False
2021-09-01,Yaroslavsky,SVAO,243400,272000,1014,10.89,8.5,11.0,3,148333.0,-39.1,False
2021-09-01,Yasenevo,YuZAO,311800,356400,1299,1.52,8.5,11.0,7,214071.0,-31.3,False
2021-09-01,Yuzhnoye Butovo,YuZAO,262600,289200,1094,1.27,8.5,11.0,5,152900.0,-41.8,False
2021-09-01,Yuzhnoye Medvedkovo,SVAO,235100,252300,980,-0.45,8.5,11.0,1,197600.0,-16.0,False
2021-09-01,Yuzhnoye Tushino,SZAO,285800,313200,1191,-2.92,8.5,11.0,2,176000.0,-38.4,False
2021-09-01,Zamoskvorechye,CAO,515200,560600,2147,-1.9,8.5,11.0,9,401789.0,-22.0,False
2021-09-01,Zapadnoye Degunino,SAO,232400,244300,969,2.68,8.5,11.0,3,106533.0,-54.2,False
2021-09-01,Zelenograd,ZelAO,157700,176600,657,-2.71,8.5,11.0,5,93160.0,-40.9,True
2021-09-01,Zyablikovo,YuAO,210900,232900,879,-2.2,8.5,11.0,2,123150.0,-41.6,False
2021-09-01,Zyuzino,YuZAO,335200,382600,1397,4.67,8.5,11.0,5,195460.0,-41.7,False
2021-10-01,Aeroport,SAO,316000,355000,1317,4.23,8.5,11.0,4,198950.0,-37.0,False
2021-10-01,Akademichesky,YuZAO,386500,422300,1610,8.07,8.5,11.0,4,233850.0,-39.5,False
2021-10-01,Alekseevsky,SVAO,305700,338200,1274,2.99,8.5,11.0,5,203980.0,-33.3,False
2021-10-01,Altufyevsky,SVAO,221900,239700,925,-0.03,8.5,11.0,5,146120.0,-34.2,False
2021-10-01,Arbat,CAO,651900,706100,2716,2.51,8.5,11.0,7,587700.0,-9.8,False
2021-10-01,Babushkinsky,SVAO,247600,272600,1032,-2.05,8.5,11.0,4,145800.0,-41.1,False
2021-10-01,Basmanny,CAO,491200,555100,2047,-1.38,8.5,11.0,5,385220.0,-21.6,False
2021-10-01,Begovoy,SAO,328500,358400,1369,-0.7,8.5,11.0,10,251320.0,-23.5,False
2021-10-01,Beskudnikovsky,SAO,236400,266600,985,-0.98,8.5,11.0,1,223800.0,-5.3,False
2021-10-01,Bibirevo,SVAO,239200,262300,997,2.35,8.5,11.0,4,153225.0,-35.9,False
2021-10-01,Biryulyovo Vostochnoye,YuAO,204500,231000,852,-7.68,8.5,11.0,7,121186.0,-40.7,False
2021-10-01,Biryulyovo Zapadnoye,YuAO,215200,237500,897,6.33,8.5,11.0,3,122467.0,-43.1,False
2021-10-01,Bogorodskoye,VAO,255300,279400,1064,4.31,8.5,11.0,7,133471.0,-47.7,False
2021-10-01,Brateyevo,YuAO,220600,239600,919,-0.52,8.5,11.0,7,127471.0,-42.2,False
2021-10-01,Butyrsky,SVAO,288000,319900,1200,4.95,8.5,11.0,6,200517.0,-30.4,False
2021-10-01,Chertanovo Severnoye,YuAO,243000,265300,1013,2.77,8.5,11.0,4,178550.0,-26.5,False
2021-10-01,Chertanovo Tsentralnoye,YuAO,234100,256100,975,-0.65,8.5,11.0,7,132786.0,-43.3,False
2021-10-01,Chertanovo Yuzhnoye,YuAO,224300,263700,934,2.1,8.5,11.0,2,179900.0,-19.8,False
2021-10-01,Cheryomushki,YuZAO,348900,389500,1454,2.13,8.5,11.0,7,253586.0,-27.3,False
2021-10-01,Danilovsky,YuAO,311400,343900,1298,1.91,8.5,11.0,7,204157.0,-34.4,False
2021-10-01,Desyonovskoye,NAO,179100,195900,746,-1.7,8.5,11.0,5,88060.0,-50.8,True
2021-10-01,Dmitrovsky,SAO,232900,260500,970,3.88,8.5,11.0,7,142471.0,-38.8,False
2021-10-01,Donskoy,YuAO,331700,367600,1382,0.51,8.5,11.0,4,211425.0,-36.3,False
2021-10-01,Dorogomilovo,ZAO,502200,555700,2093,5.49,8.5,11.0,4,335975.0,-33.1,False
2021-10-01,Fili-Davydkovo,ZAO,375500,412600,1565,0.35,8.5,11.0,6,218800.0,-41.7,False
2021-10-01,Filimonkovskoye,NAO,167200,180200,697,7.56,8.5,11.0,1,67300.0,-59.7,True
2021-10-01,Filyovsky Park,ZAO,383200,411000,1597,0.22,8.5,11.0,5,300480.0,-21.6,False
2021-10-01,Gagarinsky,YuZAO,418600,476700,1744,-1.04,8.5,11.0,7,299757.0,-28.4,False
2021-10-01,Golovinsky,SAO,257300,273400,1072,3.81,8.5,11.0,3,154167.0,-40.1,False
2021-10-01,Golyanovo,VAO,215500,230800,898,-6.61,8.5,11.0,5,160920.0,-25.3,False
2021-10-01,Ivanovskoye,VAO,222000,247300,925,-7.13,8.5,11.0,8,143675.0,-35.3,False
2021-10-01,Izmaylovo,VAO,266000,293400,1108,-2.81,8.5,11.0,2,212850.0,-20.0,False
2021-10-01,Khamovniki,CAO,667300,737500,2780,3.39,8.5,11.0,5,497920.0,-25.4,False
2021-10-01,Khoroshyovo-Mnyovniki,SZAO,349000,387000,1454,1.34,8.5,11.0,3,209167.0,-40.1,False
2021-10-01,Khoroshyovsky,SAO,363500,392000,1514,3.59,8.5,11.0,2,254150.0,-30.1,False
2021-10-01,Khovrino,SAO,238500,283800,994,3.5,8.5,11.0,4,153000.0,-35.8,False
2021-10-01,Kievsky,TAO,93800,105800,391,-5.23,8.5,11.0,4,47625.0,-49.2,True
2021-10-01,Klyonovskoye,TAO,92100,103700,384,-2.43,8.5,11.0,2,55750.0,-39.5,True
2021-10-01,Kokoshkino,NAO,147300,160000,614,-3.32,8.5,11.0,6,82250.0,-44.2,True
2021-10-01,Konkovo,YuZAO,333000,359300,1387,3.18,8.5,11.0,2,170350.0,-48.8,False
2021-10-01,Koptevo,SAO,271300,298000,1130,6.14,8.5,11.0,3,142400.0,-47.5,False
2021-10-01,Kosino-Ukhtomsky,VAO,220800,246500,920,7.02,8.5,11.0,6,117633.0,-46.7,False
2021-10-01,Kotlovka,YuZAO,339700,382100,1415,1.4,8.5,11.0,3,284033.0,-16.4,False
2021-10-01,Krasnopakhorskoye,TAO,113900,122500,475,1.65,8.5,11.0,2,57550.0,-49.5,True
2021-10-01,Krasnoselsky,CAO,483700,518500,2015,4.06,8.5,11.0,9,412444.0,-14.7,False
2021-10-01,Krylatskoye,SZAO,405600,434700,1690,6.12,8.5,11.0,3,219733.0,-45.8,False
2021-10-01,Kuntsevo,ZAO,354900,379400,1479,4.73,8.5,11.0,5,229180.0,-35.4,False
2021-10-01,Kurkino,SZAO,329200,364300,1372,1.19,8.5,11.0,4,170925.0,-48.1,False
2021-10-01,Levoberezhny,SAO,258800,290000,1078,3.45,8.5,11.0,3,171500.0,-33.7,False
2021-10-01,Lianozovo,SVAO,235000,261800,979,1.16,8.5,11.0,7,130271.0,-44.6,False
2021-10-01,Lomonosovsky,YuZAO,404500,443500,1685,0.97,8.5,11.0,4,279350.0,-30.9,False
2021-10-01,Losinoostrovsky,SVAO,235400,258800,981,-5.43,8.5,11.0,7,154857.0,-34.2,False
2021-10-01,Marfino,SVAO,252300,277100,1051,-2.49,8.5,11.0,4,162025.0,-35.8,False
2021-10-01,Marushkinskoye,NAO,146800,158500,612,-1.48,8.5,11.0,8,87838.0,-40.2,True
2021-10-01,Maryina Roshcha,SVAO,299600,317000,1248,6.71,8.5,11.0,4,204175.0,-31.9,False
2021-10-01,Meshchansky,CAO,483300,518500,2014,4.46,8.5,11.0,5,364020.0,-24.7,False
2021-10-01,Metrogorodok,VAO,213200,225100,888,-1.85,8.5,11.0,10,156070.0,-26.8,False
2021-10-01,Mikhaylovo-Yartsevskoye,TAO,101900,120500,425,5.32,8.5,11.0,5,48900.0,-52.0,True
2021-10-01,Mitino,SZAO,277400,313700,1156,-1.12,8.5,11.0,4,204825.0,-26.2,False
2021-10-01,Molzhaninovsky,SAO,206800,232500,861,0.13,8.5,11.0,4,110225.0,-46.7,False
2021-10-01,Moskovsky,NAO,192100,206600,801,-0.77,8.5,11.0,4,90675.0,-52.8,True
2021-10-01,Moskvorechye-Saburovo,YuAO,244800,280000,1020,2.69,8.5,11.0,7,154143.0,-37.0,False
2021-10-01,Mosrentgen,NAO,191900,206900,799,1.44,8.5,11.0,3,152667.0,-20.4,True
2021-10-01,Mozhaysky,ZAO,319300,347700,1331,3.56,8.5,11.0,5,223160.0,-30.1,False
2021-10-01,Nagatino-Sadovniki,YuAO,273800,285900,1141,1.6,8.5,11.0,3,203333.0,-25.7,False
2021-10-01,Nagatinsky Zaton,YuAO,280300,319600,1168,-3.57,8.5,11.0,4,167675.0,-40.2,False
2021-10-01,Nagorny,YuAO,284300,308600,1185,4.11,8.5,11.0,6,217417.0,-23.5,False
2021-10-01,Novo-Peredelkino,ZAO,259800,288700,1083,1.65,8.5,11.0,3,150900.0,-41.9,False
2021-10-01,Novofyodorovskoye,TAO,92400,101200,385,4.08,8.5,11.0,6,62367.0,-32.5,True
2021-10-01,Novogireyevo,VAO,256200,284200,1068,2.35,8.5,11.0,3,184500.0,-28.0,False
2021-10-01,Novokosino,VAO,223600,245600,932,-3.97,8.5,11.0,5,134280.0,-39.9,False
2021-10-01,Obruchevsky,YuZAO,333100,357700,1388,-1.84,8.5,11.0,4,197225.0,-40.8,False
2021-10-01,Ochakovo-Matveyevskoye,ZAO,320600,353700,1336,5.04,8.5,11.0,6,210050.0,-34.5,False
2021-10-01,Orekhovo-Borisovo Severnoye,YuAO,220500,241300,919,-1.02,8.5,11.0,4,139425.0,-36.8,False
2021-10-01,Orekhovo-Borisovo Yuzhnoye,YuAO,222600,234000,927,-0.73,8.5,11.0,6,116117.0,-47.8,False
2021-10-01,Ostankinsky,SVAO,314600,346800,1311,2.1,8.5,11.0,5,177880.0,-43.5,False
2021-10-01,Otradnoye,SVAO,261100,294100,1088,3.77,8.5,11.0,7,153514.0,-41.2,False
2021-10-01,Perovo,VAO,255900,278600,1066,7.63,8.5,11.0,8,181550.0,-29.1,False
2021-10-01,Pervomayskoye,TAO,99700,107200,415,-4.76,8.5,11.0,4,54425.0,-45.4,True
2021-10-01,Pokrovskoye-Streshnevo,SZAO,312900,350300,1304,5.18,8.5,11.0,4,190125.0,-39.2,False
2021-10-01,Preobrazhenskoye,VAO,265500,286700,1106,-2.97,8.5,11.0,3,253000.0,-4.7,False
2021-10-01,Presnensky,CAO,613000,704700,2554,0.18,8.5,11.0,3,362933.0,-40.8,False
2021-10-01,Prospekt Vernadskogo,ZAO,430000,501800,1792,4.56,8.5,11.0,5,215920.0,-49.8,False
2021-10-01,Ramenki,ZAO,441400,471600,1839,0.07,8.5,11.0,5,261100.0,-40.8,False
2021-10-01,Rogovskoye,TAO,97100,104800,405,2.91,8.5,11.0,3,50500.0,-48.0,True
2021-10-01,Rostokino,SVAO,246100,287600,1026,-3.9,8.5,11.0,7,172857.0,-29.8,False
2021-10-01,Ryazanovskoye,NAO,145800,156500,607,-5.71,8.5,11.0,4,79500.0,-45.5,True
2021-10-01,Savyolovsky,SAO,327300,364300,1364,1.6,8.5,11.0,1,161300.0,-50.7,False
2021-10-01,Severnoye Butovo,YuZAO,273900,302600,1141,-4.54,8.5,11.0,3,164633.0,-39.9,False
2021-10-01,Severnoye Izmaylovo,VAO,253400,292400,1056,3.41,8.5,11.0,11,185818.0,-26.7,False
2021-10-01,Severnoye Medvedkovo,SVAO,246900,273200,1029,-3.62,8.5,11.0,5,168580.0,-31.7,False
2021-10-01,Severnoye Tushino,SZAO,291100,331500,1213,6.27,8.5,11.0,4,154750.0,-46.8,False
2021-10-01,Severny,SVAO,222500,243700,927,0.96,8.5,11.0,4,119450.0,-46.3,False
2021-10-01,Shchapovskoye,TAO,98900,110400,412,-0.03,8.5,11.0,3,50933.0,-48.5,True
2021-10-01,Shcherbinka,NAO,177000,201300,738,1.76,8.5,11.0,7,92771.0,-47.6,True
2021-10-01,Shchukino,SZAO,343400,384400,1431,-0.85,8.5,11.0,5,253500.0,-26.2,False
2021-10-01,Sokol,SAO,343700,371900,1432,4.58,8.5,11.0,5,282320.0,-17.9,False
2021-10-01,Sokolinaya Gora,VAO,248900,267400,1037,-0.82,8.5,11.0,4,133275.0,-46.5,False
2021-10-01,Sokolniki,VAO,307200,343800,1280,3.28,8.5,11.0,3,217033.0,-29.4,False
